0.466331,0.466331,0.466331
0.4740875,0.4740875,0.4740875
0.48186150000000005,0.48186150000000005,0.48186150000000005
0.4896710000000001,0.4896710000000001,0.4896710000000001
0.49748250000000016,0.49748250000000016,0.49748250000000016
0.5053285,0.5053285,0.5053285
0.5131964999999999,0.5131964999999999,0.5131964999999999
0.5210935,0.5210935,0.5210935
0.529003,0.529003,0.529003
0.5369335000000001,0.5369335000000001,0.5369335000000001
0.5448895000000001,0.5448895000000001,0.5448895000000001
0.5528619999999999,0.5528619999999999,0.5528619999999999
0.5608574999999999,0.5608574999999999,0.5608574999999999
0.5688745,0.5688745,0.5688745
0.5769095,0.5769095,0.5769095
0.5849665,0.5849665,0.5849665
0.593046,0.593046,0.593046
0.6011485000000001,0.6011485000000001,0.6011485000000001
0.6092695,0.6092695,0.6092695
0.6174045000000001,0.6174045000000001,0.6174045000000001
0.6255645000000002,0.6255645000000002,0.6255645000000002
0.63374,0.63374,0.63374
0.6419364999999999,0.6419364999999999,0.6419364999999999
0.650152,0.650152,0.650152
0.6583905000000001,0.6583905000000001,0.6583905000000001
0.6666435,0.6666435,0.6666435
0.674922,0.674922,0.674922
0.6832089999999998,0.6832089999999998,0.6832089999999998
0.6915229999999999,0.6915229999999999,0.6915229999999999
0.6998479999999999,0.6998479999999999,0.6998479999999999
0.7082014999999999,0.7082014999999999,0.7082014999999999
0.716563,0.716563,0.716563
0.7249485,0.7249485,0.7249485
0.733352,0.733352,0.733352
0.7417775000000001,0.7417775000000001,0.7417775000000001
0.7502135000000001,0.7502135000000001,0.7502135000000001
0.7586700000000002,0.7586700000000002,0.7586700000000002
0.7671425,0.7671425,0.7671425
0.7756339999999999,0.7756339999999999,0.7756339999999999
0.7841465,0.7841465,0.7841465
0.7926685,0.7926685,0.7926685
0.801213,0.801213,0.801213
0.8097730000000001,0.8097730000000001,0.8097730000000001
0.8183504999999999,0.8183504999999999,0.8183504999999999
0.8269449999999999,0.8269449999999999,0.8269449999999999
0.8355569999999999,0.8355569999999999,0.8355569999999999
0.8441829999999999,0.8441829999999999,0.8441829999999999
0.8528275,0.8528275,0.8528275
0.86149,0.86149,0.86149
0.8701685,0.8701685,0.8701685
0.8788575000000001,0.8788575000000001,0.8788575000000001
0.887569,0.887569,0.887569
0.8962950000000002,0.8962950000000002,0.8962950000000002
0.9050395000000001,0.9050395000000001,0.9050395000000001
0.913793,0.913793,0.913793
0.922566,0.922566,0.922566
0.9313549999999999,0.9313549999999999,0.9313549999999999
0.9401645,0.9401645,0.9401645
0.9489839999999999,0.9489839999999999,0.9489839999999999
0.9578209999999998,0.9578209999999998,0.9578209999999998
0.9666684999999998,0.9666684999999998,0.9666684999999998
0.9755364999999999,0.9755364999999999,0.9755364999999999
0.98442,0.98442,0.98442
0.9933125,0.9933125,0.9933125
0.9977659999999999,0.9977659999999999,0.9977659999999999
0.988865,0.988865,0.988865
0.9799760000000002,0.9799760000000002,0.9799760000000002
0.9711015000000001,0.9711015000000001,0.9711015000000001
0.962242,0.962242,0.962242
0.9534015,0.9534015,0.9534015
0.9445725,0.9445725,0.9445725
0.935757,0.935757,0.935757
0.9269585,0.9269585,0.9269585
0.918177,0.918177,0.918177
0.9094150000000001,0.9094150000000001,0.9094150000000001
0.9006645,0.9006645,0.9006645
0.8919305,0.8919305,0.8919305
0.8832125,0.8832125,0.8832125
0.8745095,0.8745095,0.8745095
0.8658285,0.8658285,0.8658285
0.857157,0.857157,0.857157
0.8485005,0.8485005,0.8485005
0.83987,0.83987,0.83987
0.83125,0.83125,0.83125
0.8226424999999999,0.8226424999999999,0.8226424999999999
0.8140610000000001,0.8140610000000001,0.8140610000000001
0.80549,0.80549,0.80549
0.79694,0.79694,0.79694
0.788405,0.788405,0.788405
0.7798894999999999,0.7798894999999999,0.7798894999999999
0.771383,0.771383,0.771383
0.762906,0.762906,0.762906
0.7544379999999999,0.7544379999999999,0.7544379999999999
0.7459930000000001,0.7459930000000001,0.7459930000000001
0.7375645,0.7375645,0.7375645
0.729148,0.729148,0.729148
0.7207535,0.7207535,0.7207535
